what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711637528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711640401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711645243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711645801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711646354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711648977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711653170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711660445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711660963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711663546
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1516711667821
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1516711667831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711668815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516711671795
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516711673390
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1516711673414
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516711677785
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1516711678236
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1516711678248
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516711681765
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516711687620
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516711688769
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516711803533
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516711822302
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516711827720
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1516711827730
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516711827827
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1516711828471
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1516712105473
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1516712287738
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516712664386
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516712667151
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516712668421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516712670836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516712673537
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516712674133
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516712674163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516712675694
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516712681122
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516712683121
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516712685720
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516712686460
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516712687616
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516712709076
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1516712821733
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516712859039
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516712863295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516712868718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516712870385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516713040532
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516713046802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713051736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713052510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713052528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713054998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713058592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713061232
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1516713063376
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713068280
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1516713068808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516713079247
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516713114517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713116284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713120174
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713120185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713124284
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1516713125760
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1516713132216
opened,view,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.includeBrowser",1516713134664
activated,view,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.includeBrowser",1516713134694
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.open.include.browser",1516713134716
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1516713137624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713189416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713207446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713209263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713317357
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516713319614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713327095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713329743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713336356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713336643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713337166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713341469
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713344329
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1516713366512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713371411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713499054
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1516713501450
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713503037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713507531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713536820
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516713553074
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713571285
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1516713577398
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713578860
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713578912
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.open.type.hierarchy",1516713585316
activated,view,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.includeBrowser",1516713589750
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516713599834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.showIn",1516713599932
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713631071
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713632703
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516713632704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516713650358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714156387
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714162298
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714218290
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714226808
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714246479
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714253564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1516714270504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714270852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714271397
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714288049
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714298201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714305235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714312793
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714314607
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714314668
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714318763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714333895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714380478
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714396951
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714412036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714437663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714510879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714554851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714555081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714556086
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1516714560138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714560653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714599702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714607110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714626156
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714627325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714633308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714635489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714638678
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714663626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714665768
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1516714667704
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1516714667729
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1516714680178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714708594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1516714708652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714709639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714717977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714719435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714748976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1516714749002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714749323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714754481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714762884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714765055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714770614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714772358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714775913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714777108
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714783153
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714783216
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714785333
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714786770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1516714793906
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714795036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714796327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1516714798275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1516714803403
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714805103
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714805793
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714807351
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714808186
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714809046
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714809046
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714810057
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714811812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714813517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714813599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714817335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714822565
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714822575
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714824767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714840028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714844146
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714849151
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1516714860737
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1516714868387
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1516714868416
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516714868912
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714870993
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1516714871012
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516714872458
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714876683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714879387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714882664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714882671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714884306
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516714884319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714887908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714890742
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516714902398
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516714911470
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714927212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714928604
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516714930597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714940012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1516714940029
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516714947663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516714950761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716355469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1516716355489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716362782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716395622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716418941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716425428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1516716425442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716425754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716431113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716437749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716439833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716444461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716448900
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516716450883
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516716450941
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516716456180
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516716456373
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516716456403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716469720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716473771
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516716484050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716487916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716490624
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1516716491846
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516716495344
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1516716497309
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516716501924
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1516716517354
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1516716520055
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1516716531084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716538110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1516716547279
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1516716548832
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1516716576689
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1516716582305
